date,site,airtemp,humidity,pressure,windspeed,winddir,par,precip,sorad
2021-05-10,lkspo,,,1024.6666666666667,1.4197916666666666,139.67708333333334,46163.100000000006,0,0
2021-05-11,lkspo,,,1028.40625,1.0531249999999999,180.91666666666663,54871.59999999999,0,0
2021-05-12,lkspo,,,1028.25,1.171875,221.91666666666666,47145.39999999998,0,0
2021-05-13,lkspo,,,1024.8020833333333,1.590625,236.71875,36614.399999999994,0,0
2021-05-14,lkspo,,,1021.4583333333334,1.665625,225.53125,40645.299999999996,0,0
2021-05-15,lkspo,,,1019.5729166666666,1.2614583333333331,90.91666666666666,38245.9,0,0
2021-05-16,lkspo,,,1019.375,1.3343749999999999,122.10416666666666,52909.6,0,0
2021-05-17,lkspo,,,1019.1041666666666,1.415625,227.38541666666669,49768.50000000001,0,0
2021-05-18,lkspo,,,1019.875,1.471875,82.7708333333333,47804.099999999984,0,0
2021-05-19,lkspo,,,1016.2604166666666,1.16875,71.03125,27150.2,2.8,0
2021-05-20,lkspo,,,1016.8020833333334,0.86875,60.114583333333336,17830.700000000004,14.700000000000014,0
2021-05-21,lkspo,,,1019.8958333333334,0.9677083333333334,103.20833333333333,35096.600000000006,0.8999999999999999,0
2021-05-22,lkspo,,,1020.8020833333334,0.9020833333333333,192.61458333333334,24602.100000000002,0.6,0
2021-05-23,lkspo,,,1025.1145833333333,2.975,95.08333333333334,10452.999999999998,5.399999999999999,0
2021-05-24,lkspo,,,1015.3020833333334,1.428125,88.80208333333334,18070.899999999994,1.8,0
2021-05-25,lkspo,,,1005.4895833333334,2.342708333333333,244.46875,46941.10000000002,0.8999999999999999,0
2021-05-26,lkspo,,,1019.0729166666666,3.4760416666666667,243.7708333333333,48694.40000000001,0.3,0
2021-05-27,lkspo,,,1025.9479166666667,2.457291666666667,89.34375,23076.100000000006,0,0
2021-05-28,lkspo,,,1025.9479166666667,2.0104166666666665,95.52083333333334,58463.19999999998,0,0
2021-05-29,lkspo,,,1023.8541666666666,1.1864583333333332,131.03125,55774.3,0,0
2021-05-30,lkspo,,,1020.875,1.6979166666666667,196.51041666666666,24485.300000000007,6.699999999999999,0
2021-05-31,lkspo,,,1020.0729166666666,0.85625,178.125,41598.50000000001,0.3,0
2021-06-01,lkspo,,,1019.3333333333334,0.9197916666666668,145.5625,41120.400000000016,0,0
2021-06-02,lkspo,,,1013.0833333333334,1.3177083333333335,135.65625,55021.6,2.3,0
2021-06-03,lkspo,,,1007.1145833333334,0.9187500000000001,184.58333333333331,30054.2,0,0
2021-06-04,lkspo,,,1005.2637362637363,0.9494505494505494,171.7142857142857,50319.10000000002,0,0
2021-06-05,lkspo,,,1004.0104166666666,1.375,190.3958333333333,59678.7,0,0
2021-06-06,lkspo,,,1003.6458333333334,2.145833333333333,168.2708333333333,60741.09999999999,0,0
2021-06-07,lkspo,,,1009.5729166666666,1.14375,115.72916666666663,60211.799999999996,0,0
2021-06-08,lkspo,,,1012,0.6,121,0,0,0
2021-06-17,lkspo,23.40714285714286,57.928571428571416,1007.5,1.0595238095238095,245.64285714285717,17269.6,0,0
2021-06-18,lkspo,21.650000000000002,54.52083333333332,1008.09375,2.70625,249.67708333333334,61743.20000000001,0,0
2021-06-19,lkspo,15.790625,80.17708333333334,1010.3958333333334,0.9614583333333333,118.03125,34570.200000000004,0,0
2021-06-20,lkspo,13.486458333333333,97.89583333333333,1005.7708333333334,0.8906249999999999,113.84375,7887.899999999999,25.90000000000001,0
2021-06-21,lkspo,12.926041666666666,65.71875,1011.5833333333334,2.7468749999999997,173.83333333333334,52130.29999999998,0.3,0
2021-06-22,lkspo,15.422916666666667,62.39583333333332,1012,1.3895833333333334,244.76041666666669,51811.59999999999,0,0
2021-06-23,lkspo,20.18854166666667,68.04166666666667,1008.0416666666666,1.9,218.02083333333331,58624.100000000006,0,0
2021-06-24,lkspo,21.836458333333333,72.9375,1009.2083333333334,1.075,100.28125,59198.69999999999,7.8,0
2021-06-25,lkspo,18.257291666666667,77.3125,1013.1145833333334,1.1916666666666667,124.15625,58660.100000000006,0,0
2021-06-26,lkspo,17.15625,80.875,1010.8958333333334,0.859375,100.72916666666666,24738,0,0
2021-06-27,lkspo,18.55625,88.95833333333334,1013.7604166666666,0.9864583333333333,219.82291666666669,37702.59999999999,11.500000000000004,0
2021-06-28,lkspo,19.561458333333334,80.94805194805195,1018.21875,0.7729166666666666,183.29166666666666,40623.30000000001,0,0
2021-06-29,lkspo,20.129166666666666,89.44791666666666,1018.78125,0.7489583333333334,177.57291666666666,37193.1,0,0
2021-06-30,lkspo,22.125,73.22916666666667,1018.6875,1.0291666666666668,190.84375,54321.40000000001,0.5,0
2021-07-01,lkspo,16.239583333333332,83.67708333333334,1021.9895833333334,1.8,95.51041666666667,55950.999999999985,0,0
2021-07-02,lkspo,19.941666666666666,69.59036144578313,1020.03125,0.8197916666666667,235.55208333333331,56540.9,0,0
2021-07-03,lkspo,23.817708333333332,67.86458333333333,1014.90625,1.4010416666666667,248.05208333333331,53679.8,0,0
2021-07-04,lkspo,26.190624999999997,69.875,1007.75,1.6854166666666668,219.07291666666666,56319.20000000001,0,0
2021-07-05,lkspo,26.368750000000002,67.875,1011.1979166666666,1.8333333333333333,270.29166666666663,57596.499999999985,0,0
2021-07-06,lkspo,16.545833333333334,90.40625,1018.1041666666666,1.4135416666666667,114.35416666666664,11315,11.500000000000005,0
2021-07-07,lkspo,14.375,76.44791666666666,1019.2291666666666,1.90625,81.42708333333331,52548.5,0,0
2021-07-08,lkspo,13.178125,75.83516483516482,1017.59375,1.1541666666666666,131.0625,56304.500000000015,0,0
2021-07-09,lkspo,17.196875,65.45977011494251,1017.9479166666666,0.8895833333333333,138.125,60786.00000000001,0,0
2021-07-10,lkspo,19.061458333333334,69.4375,1017.375,0.75625,147.71875,56615.099999999984,0,0
2021-07-11,lkspo,20.952083333333334,72.51041666666667,1018.3229166666666,0.8114583333333334,177.1145833333333,48531.099999999984,0,0
2021-07-12,lkspo,20.642708333333335,76.73493975903614,1018.5104166666666,0.8239583333333333,138.82291666666666,49858.50000000001,0,0
2021-07-13,lkspo,21.391666666666666,72.16883116883118,1015.03125,1.1760416666666667,226.94791666666666,49157.400000000016,0,0
2021-07-14,lkspo,17.603125,89.10416666666666,1016.875,1.3072916666666667,130.92708333333331,20295.499999999993,0,0
2021-07-15,lkspo,19.401041666666668,74.23958333333333,1016.8645833333334,0.7166666666666667,193.82291666666666,48101.39999999997,0,0
2021-07-16,lkspo,19.93541666666667,78.17708333333333,1017.71875,0.8458333333333334,156.09375,51818.100000000006,0,0
2021-07-17,lkspo,20.931250000000002,72.02083333333333,1021.3020833333334,0.7916666666666666,142.84375,49824.49999999998,0,0
2021-07-18,lkspo,22.346875,71.85416666666667,1023.2604166666666,0.8583333333333334,207.0625,48177.8,0,0
2021-07-19,lkspo,22.882291666666667,75.66666666666666,1020.9583333333334,1.1927083333333335,255.15625,31273.699999999986,0,0
2021-07-20,lkspo,18.136458333333334,86.89583333333334,1021.7291666666666,1.46875,126.09375,19193.099999999995,0,0
2021-07-21,lkspo,16.748958333333334,81.79166666666667,1021.7395833333334,0.9177083333333333,107.5625,12745.400000000003,0,0
2021-07-22,lkspo,19.286458333333332,88.89583333333333,1018.3125,1.6020833333333333,89.44791666666667,35593.200000000004,0,0
2021-07-23,lkspo,20.638541666666665,90.66666666666666,1013.25,1.3666666666666667,102.25,34523.59999999999,2.3,0
2021-07-24,lkspo,23.73125,67.30208333333333,1010.4479166666666,2.1510416666666665,279.35416666666663,53705.600000000006,7.699999999999999,0
2021-07-25,lkspo,22.59375,60.73958333333332,1013.5416666666666,2.198958333333333,258.33333333333337,57364.399999999994,0,0
2021-07-26,lkspo,23.234375,70.6875,1013.8645833333334,1.6010416666666667,190.85416666666669,48646.2,12.900000000000002,0
2021-07-27,lkspo,20.015625,87.375,1016.3229166666666,1.1614583333333335,91.5,32658.40000000001,1,0
2021-07-28,lkspo,19.385416666666668,95.94791666666667,1014.0729166666666,0.9989583333333333,124.5,15559.800000000003,0.8,0
2021-07-29,lkspo,20.420833333333334,77.89583333333333,1018.09375,1.109375,170.09375,33147,0,0
2021-07-30,lkspo,20.557291666666668,70.91666666666669,1020.3854166666666,1.0614583333333332,222.90625,46787.99999999999,0,0
2021-07-31,lkspo,21.505208333333332,69.5,1016.4895833333334,1.7895833333333333,176.92708333333331,38333.799999999996,0,0
2021-08-01,lkspo,18.696875,68.64583333333334,1021.75,1.0385416666666667,127.16666666666669,43715.2,0,0
2021-08-02,lkspo,19.620833333333334,73.5,1019.96875,0.984375,234.97916666666666,38766.10000000002,0,0
2021-08-03,lkspo,22.11875,69.65625,1017.1979166666666,1.4187500000000002,228.19791666666669,39428.59999999999,0,0
2021-08-04,lkspo,22.905208333333334,68.59375,1016.875,1.4822916666666668,240.51041666666666,39847.29999999999,0,0
2021-08-05,lkspo,21.288541666666667,84.34375,1012.1979166666666,1.440625,211.76041666666663,28723.300000000003,11.3,0
2021-08-06,lkspo,21.640625,78.86458333333333,1013.28125,1.0166666666666666,199,39813.700000000004,0,0
2021-08-07,lkspo,17.972916666666666,92.77083333333334,1013.5729166666666,2.0583333333333336,102.58333333333334,8048.0999999999985,2.4,0
2021-08-08,lkspo,17.871875,99.61538461538461,1009.0625,1.4083333333333332,103.60416666666667,8263.800000000001,0.6,0
2021-08-09,lkspo,20.894791666666666,85.12962962962963,1010.5625,0.9041666666666668,130.09375,43594.799999999996,0.3,0
2021-08-10,lkspo,21.982291666666665,61.43396226415094,1007.7395833333334,1.2052083333333334,198.71875,37186.49999999999,0,0
